,AL-GR,AL-ME,AT-CH,AT-CZ,AT-DE_LU,AT-HU,AT-IT,AT-SI,BA-HR,BA-ME,BA-RS,BE-DE_LU,BE-FR,BE-GB,BE-LU,BE-NL,BG-GR,BG-MK,BG-RO,BG-RS,BG-TR,CH-AT,CH-DE_LU,CH-FR,CH-IT,CZ-AT,CZ-DE_LU,CZ-PL,CZ-SK,DE_LU-AT,DE_LU-BE,DE_LU-CH,DE_LU-CZ,DE_LU-FR,DE_LU-NL,DE_LU-PL,DK-NL,DK-NO,DK-SE,EE-FI,EE-LV,ES-FR,ES-PT,FI-EE,FI-NO,FI-SE,FR-BE,FR-CH,FR-DE_LU,FR-ES,FR-GB,FR-IT,GB-BE,GB-FR,GB-IE,GB-NL,GB-NO,GR-AL,GR-BG,GR-IT,GR-MK,GR-TR,HR-BA,HR-HU,HR-RS,HR-SI,HU-AT,HU-HR,HU-RO,HU-RS,HU-SI,HU-SK,IE-GB,IT-AT,IT-CH,IT-FR,IT-GR,IT-ME,IT-MT,IT-SI,LT-LV,LT-PL,LT-SE,LU-BE,LV-EE,LV-LT,ME-AL,ME-BA,ME-IT,ME-RS,MK-BG,MK-GR,MK-RS,MT-IT,NL-BE,NL-DE_LU,NL-DK,NL-GB,NL-NO,NO-DK,NO-FI,NO-GB,NO-NL,NO-SE,PL-CZ,PL-DE_LU,PL-LT,PL-SE,PL-SK,PT-ES,RO-BG,RO-HU,RO-RS,RS-BA,RS-BG,RS-HR,RS-HU,RS-ME,RS-MK,RS-RO,SE-DK,SE-FI,SE-LT,SE-NO,SE-PL,SI-AT,SI-HR,SI-HU,SI-IT,SK-CZ,SK-HU,SK-PL,TR-BG,TR-GR
2025-06-11 17:00:00+00:00,0.0,54.0,0.0,0.0,1210.0,770.0,333.0,909.0,416.0,151.0,120.0,971.0,0.0,55.0,220.0,0.0,0.0,37.0,527.0,39.0,0.0,1284.0,1936.0,0.0,1524.0,706.0,0.0,0.0,1116.0,793.0,0.0,0.0,1211.0,0.0,0.0,1418.0,443.0,0.0,0.0,0.0,0.0,641.0,1405.0,198.0,0.0,0.0,1730.0,439.0,3614.0,0.0,2397.0,3897.0,0.0,0.0,467.0,491.0,0.0,266.0,471.0,0.0,289.0,162.0,0.0,0.0,0.0,0.0,0.0,232.0,454.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,124.0,0.0,197.0,0.0,0.0,0.0,366.0,0.0,0.0,50.0,0.0,0.0,46.0,0.0,0.0,0.0,638.0,2665.0,0.0,0.0,0.0,1092.0,0.0,1446.0,397.0,1299.0,726.0,0.0,13.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,109.0,30.0,3.0,319.0,1897.0,1232.0,729.0,0.0,591.0,0.0,475.0,0.0,663.0,0.0,2193.0,0.0,329.0,0.0
2025-06-11 17:15:00+00:00,,,,0.0,1321.0,754.0,376.0,852.0,,,,1147.0,0.0,3.0,210.0,,,,,,,,2146.0,,,666.0,0.0,0.0,1052.0,994.0,0.0,0.0,1071.0,0.0,0.0,1623.0,481.0,0.0,,,,534.0,,,,,2226.0,,3434.0,0.0,,4015.0,0.0,,,491.0,,,,,,,,0.0,,0.0,0.0,165.0,428.0,,3.0,,,0.0,,0.0,,,127.0,0.0,,23.0,,0.0,,,,,,,,,,0.0,,2743.0,0.0,0.0,,1128.0,,,,,764.0,0.0,0.0,,648.0,,,0.0,,,,,,,,,,,,,,0.0,462.0,2.0,590.0,0.0,,0.0,,
2025-06-11 17:30:00+00:00,,,,0.0,1277.0,792.0,355.0,861.0,,,,995.0,0.0,3.0,204.0,,,,,,,,2160.0,,,660.0,0.0,0.0,1118.0,1114.0,0.0,0.0,1014.0,0.0,0.0,1657.0,507.0,0.0,,,,712.0,,,,,2355.0,,3440.0,0.0,,4042.0,0.0,,,491.0,,,,,,,,0.0,,0.0,0.0,150.0,425.0,,0.0,,,0.0,,0.0,,,121.0,0.0,,44.0,,0.0,,,,,,,,,,0.0,,2804.0,0.0,0.0,,1254.0,,,,,743.0,0.0,0.0,,673.0,,,0.0,,,,,,,,,,,,,,0.0,508.0,15.0,534.0,0.0,,0.0,,
2025-06-11 17:45:00+00:00,,,,0.0,1316.0,755.0,342.0,831.0,,,,884.0,0.0,0.0,178.0,,,,,,,,2160.0,,,683.0,0.0,0.0,1076.0,1043.0,0.0,0.0,1019.0,0.0,0.0,1522.0,456.0,0.0,,,,685.0,,,,,2424.0,,3394.0,0.0,,4004.0,37.0,,,531.0,,,,,,,,0.0,,0.0,0.0,120.0,381.0,,0.0,,,0.0,,0.0,,,129.0,0.0,,202.0,,0.0,,,,,,,,,,0.0,,2852.0,0.0,0.0,,1468.0,,,,,660.0,0.0,0.0,,583.0,,,0.0,,,,,,,,,,,,,,0.0,472.0,15.0,530.0,0.0,,0.0,,
2025-06-11 18:00:00+00:00,0.0,73.0,0.0,0.0,1455.0,635.0,330.0,734.0,553.0,125.0,97.0,1171.0,0.0,0.0,210.0,0.0,0.0,43.0,612.0,97.0,0.0,1358.0,2465.0,0.0,1324.0,653.0,11.0,0.0,822.0,736.0,0.0,0.0,892.0,0.0,0.0,1425.0,44.0,0.0,0.0,0.0,0.0,333.0,921.0,353.0,0.0,0.0,2484.0,150.0,3542.0,0.0,2400.0,3781.0,647.0,0.0,253.0,609.0,0.0,303.0,532.0,0.0,374.0,178.0,0.0,0.0,0.0,0.0,0.0,68.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,131.0,0.0,0.0,195.0,0.0,0.0,185.0,64.0,0.0,90.0,0.0,33.0,27.0,0.0,0.0,0.0,95.0,2403.0,32.0,0.0,0.0,1514.0,0.0,1446.0,333.0,1106.0,349.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,168.0,0.0,1.0,322.0,1687.0,1345.0,602.0,16.0,597.0,0.0,406.0,14.0,534.0,0.0,1999.0,0.0,370.0,0.0
2025-06-11 18:15:00+00:00,,,,0.0,1516.0,598.0,398.0,737.0,,,,1158.0,0.0,0.0,231.0,,,,,,,,2558.0,,,660.0,44.0,0.0,766.0,707.0,0.0,0.0,856.0,0.0,0.0,1399.0,0.0,0.0,,,,0.0,,,,,2581.0,,3695.0,346.0,,3838.0,685.0,,,610.0,,,,,,,,0.0,,0.0,0.0,43.0,283.0,,2.0,,,0.0,,0.0,,,127.0,0.0,,181.0,,0.0,,,,,,,,,,0.0,,2474.0,38.0,0.0,,1575.0,,,,,405.0,0.0,0.0,,460.0,,,0.0,,,,,,,,,,,,,,0.0,348.0,3.0,605.0,0.0,,0.0,,
2025-06-11 18:30:00+00:00,,,,0.0,1487.0,598.0,404.0,770.0,,,,1106.0,0.0,0.0,223.0,,,,,,,,2492.0,,,684.0,60.0,0.0,766.0,689.0,0.0,0.0,834.0,0.0,0.0,1399.0,0.0,0.0,,,,0.0,,,,,2611.0,,3718.0,692.0,,3773.0,685.0,,,610.0,,,,,,,,0.0,,0.0,0.0,57.0,285.0,,7.0,,,0.0,,0.0,,,133.0,0.0,,193.0,,0.0,,,,,,,,,,0.0,,2392.0,43.0,0.0,,1625.0,,,,,344.0,0.0,0.0,,429.0,,,0.0,,,,,,,,,,,,,,0.0,330.0,1.0,649.0,0.0,,0.0,,
2025-06-11 18:45:00+00:00,,,,0.0,1495.0,636.0,373.0,782.0,,,,1009.0,0.0,0.0,220.0,,,,,,,,2469.0,,,684.0,63.0,0.0,825.0,692.0,0.0,0.0,870.0,0.0,0.0,1452.0,23.0,0.0,,,,0.0,,,,,2608.0,,3642.0,1112.0,,3753.0,686.0,,,613.0,,,,,,,,0.0,,0.0,0.0,63.0,257.0,,7.0,,,0.0,,0.0,,,135.0,0.0,,156.0,,0.0,,,,,,,,,,0.0,,2203.0,0.0,0.0,,1630.0,,,,,449.0,0.0,0.0,,469.0,,,0.0,,,,,,,,,,,,,,0.0,348.0,1.0,622.0,0.0,,0.0,,
2025-06-11 19:00:00+00:00,0.0,28.0,0.0,0.0,1502.0,723.0,378.0,833.0,363.0,207.0,116.0,979.0,0.0,0.0,216.0,169.0,0.0,45.0,497.0,80.0,0.0,1466.0,2421.0,0.0,1293.0,744.0,66.0,0.0,1007.0,782.0,0.0,0.0,892.0,0.0,0.0,1399.0,298.0,0.0,0.0,0.0,0.0,0.0,133.0,357.0,0.0,0.0,2692.0,527.0,3828.0,1185.0,2395.0,3877.0,797.0,0.0,252.0,618.0,0.0,290.0,523.0,0.0,358.0,196.0,0.0,0.0,0.0,0.0,0.0,101.0,326.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,125.0,0.0,0.0,141.0,0.0,0.0,157.0,103.0,0.0,51.0,0.0,0.0,22.0,0.0,6.0,0.0,0.0,2331.0,0.0,0.0,0.0,1624.0,0.0,1431.0,422.0,1096.0,591.0,0.0,0.0,0.0,609.0,112.0,0.0,0.0,0.0,0.0,0.0,96.0,128.0,14.0,0.0,351.0,1804.0,1301.0,468.0,0.0,598.0,0.0,441.0,11.0,581.0,0.0,2138.0,0.0,345.0,0.0
2025-06-11 19:15:00+00:00,,,,0.0,1482.0,718.0,334.0,831.0,,,,1011.0,0.0,0.0,215.0,,,,,,,,2290.0,,,758.0,69.0,0.0,1039.0,752.0,0.0,0.0,919.0,0.0,0.0,1428.0,392.0,0.0,,,,0.0,,,,,2609.0,,3708.0,886.0,,3814.0,798.0,,,617.0,,,,,,,,0.0,,0.0,0.0,99.0,323.0,,0.0,,,0.0,,0.0,,,119.0,0.0,,154.0,,0.0,,,,,,,,,,0.0,,2249.0,0.0,0.0,,1568.0,,,,,494.0,0.0,0.0,,529.0,,,0.0,,,,,,,,,,,,,,0.0,480.0,20.0,536.0,0.0,,0.0,,
2025-06-11 19:30:00+00:00,,,,0.0,1508.0,695.0,344.0,802.0,,,,1092.0,0.0,0.0,212.0,,,,,,,,2291.0,,,742.0,56.0,0.0,1015.0,773.0,0.0,0.0,923.0,0.0,0.0,1491.0,542.0,0.0,,,,0.0,,,,,2619.0,,3699.0,1195.0,,3804.0,798.0,,,618.0,,,,,,,,0.0,,0.0,0.0,101.0,336.0,,0.0,,,0.0,,0.0,,,117.0,0.0,,184.0,,0.0,,,,,,,,,,0.0,,2335.0,0.0,0.0,,1622.0,,,,,422.0,0.0,0.0,,533.0,,,0.0,,,,,,,,,,,,,,0.0,516.0,35.0,466.0,0.0,,0.0,,
2025-06-11 19:45:00+00:00,,,,0.0,1613.0,689.0,342.0,786.0,,,,1218.0,0.0,0.0,244.0,,,,,,,,2364.0,,,728.0,36.0,0.0,941.0,834.0,0.0,0.0,869.0,0.0,0.0,1634.0,528.0,0.0,,,,0.0,,,,,2834.0,,3753.0,1257.0,,3795.0,798.0,,,745.0,,,,,,,,0.0,,0.0,0.0,83.0,327.0,,0.0,,,0.0,,0.0,,,110.0,0.0,,114.0,,0.0,,,,,,,,,,0.0,,2423.0,0.0,0.0,,1631.0,,,,,351.0,0.0,0.0,,500.0,,,0.0,,,,,,,,,,,,,,0.0,551.0,52.0,413.0,0.0,,0.0,,
2025-06-11 20:00:00+00:00,0.0,0.0,0.0,0.0,1454.0,744.0,354.0,857.0,0.0,350.0,146.0,1218.0,0.0,0.0,221.0,0.0,0.0,108.0,11.0,34.0,0.0,1419.0,2215.0,0.0,1385.0,765.0,0.0,0.0,1147.0,900.0,0.0,0.0,1218.0,0.0,0.0,1606.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,2474.0,768.0,3580.0,1219.0,2397.0,3669.0,864.0,0.0,169.0,996.0,0.0,169.0,238.0,0.0,108.0,93.0,59.0,0.0,18.0,0.0,0.0,262.0,418.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,101.0,0.0,0.0,146.0,0.0,0.0,160.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,306.0,2353.0,0.0,0.0,0.0,1628.0,0.0,1059.0,423.0,1246.0,622.0,0.0,0.0,0.0,646.0,81.0,111.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,0.0,319.0,1770.0,1294.0,150.0,0.0,598.0,0.0,871.0,49.0,197.0,0.0,2344.0,0.0,237.0,0.0
2025-06-11 20:15:00+00:00,,,,0.0,1358.0,725.0,390.0,885.0,,,,1059.0,0.0,0.0,183.0,,,,,,,,2008.0,,,778.0,0.0,0.0,1139.0,887.0,0.0,0.0,1287.0,0.0,0.0,1590.0,284.0,0.0,,,,0.0,,,,,2305.0,,3357.0,1147.0,,3689.0,865.0,,,996.0,,,,,,,,0.0,,0.0,0.0,276.0,401.0,,0.0,,,0.0,,0.0,,,94.0,0.0,,169.0,,0.0,,,,,,,,,,0.0,,2211.0,0.0,0.0,,1613.0,,,,,530.0,0.0,0.0,,613.0,,,0.0,,,,,,,,,,,,,,0.0,801.0,30.0,306.0,0.0,,0.0,,
2025-06-11 20:30:00+00:00,,,,0.0,1451.0,720.0,361.0,927.0,,,,1112.0,0.0,0.0,189.0,,,,,,,,2024.0,,,755.0,9.0,0.0,1085.0,828.0,0.0,0.0,1300.0,0.0,0.0,1695.0,236.0,0.0,,,,0.0,,,,,2160.0,,3316.0,1290.0,,3638.0,865.0,,,996.0,,,,,,,,0.0,,0.0,0.0,299.0,378.0,,0.0,,,0.0,,0.0,,,86.0,0.0,,187.0,,0.0,,,,,,,,,,0.0,,2119.0,0.0,0.0,,1605.0,,,,,453.0,0.0,0.0,,553.0,,,0.0,,,,,,,,,,,,,,0.0,778.0,26.0,361.0,0.0,,0.0,,
2025-06-11 20:45:00+00:00,,,,0.0,1489.0,765.0,356.0,939.0,,,,1071.0,0.0,0.0,199.0,,,,,,,,1985.0,,,724.0,0.0,0.0,1140.0,826.0,0.0,0.0,1308.0,0.0,0.0,1742.0,222.0,0.0,,,,0.0,,,,,2234.0,,3433.0,1225.0,,3726.0,862.0,,,964.0,,,,,,,,0.0,,0.0,0.0,297.0,380.0,,0.0,,,0.0,,0.0,,,76.0,0.0,,215.0,,0.0,,,,,,,,,,0.0,,2303.0,0.0,0.0,,1567.0,,,,,563.0,0.0,0.0,,644.0,,,0.0,,,,,,,,,,,,,,0.0,823.0,46.0,333.0,0.0,,0.0,,
2025-06-11 21:00:00+00:00,12.0,0.0,0.0,0.0,1440.0,880.0,374.0,1012.0,0.0,546.0,146.0,964.0,0.0,0.0,188.0,0.0,22.0,192.0,0.0,10.0,0.0,1498.0,1890.0,0.0,1511.0,616.0,0.0,0.0,1463.0,1141.0,0.0,0.0,1709.0,0.0,0.0,1763.0,514.0,0.0,0.0,0.0,0.0,0.0,368.0,347.0,0.0,0.0,2611.0,1196.0,3556.0,1269.0,2397.0,3850.0,700.0,0.0,212.0,817.0,0.0,24.0,12.0,436.0,0.0,32.0,359.0,0.0,124.0,0.0,0.0,391.0,423.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,175.0,0.0,0.0,118.0,171.0,0.0,0.0,0.0,0.0,0.0,200.0,48.0,0.0,231.0,2394.0,0.0,0.0,0.0,1597.0,0.0,634.0,423.0,1215.0,850.0,0.0,0.0,0.0,835.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,180.0,1889.0,1358.0,156.0,0.0,598.0,0.0,1020.0,80.0,206.0,0.0,2249.0,0.0,162.0,16.0
2025-06-11 21:15:00+00:00,,,,0.0,1490.0,905.0,358.0,1017.0,,,,1062.0,0.0,0.0,219.0,,,,,,,,1904.0,,,549.0,0.0,0.0,1451.0,1120.0,0.0,0.0,1901.0,0.0,0.0,1787.0,510.0,0.0,,,,0.0,,,,,2720.0,,3630.0,1188.0,,3741.0,698.0,,,818.0,,,,,,,,0.0,,0.0,0.0,381.0,437.0,,0.0,,,0.0,,0.0,,,72.0,0.0,,181.0,,0.0,,,,,,,,,,0.0,,2410.0,0.0,0.0,,1594.0,,,,,874.0,0.0,0.0,,782.0,,,0.0,,,,,,,,,,,,,,0.0,1057.0,104.0,166.0,0.0,,0.0,,
2025-06-11 21:30:00+00:00,,,,0.0,1484.0,839.0,377.0,964.0,,,,1156.0,0.0,0.0,231.0,,,,,,,,1786.0,,,467.0,0.0,0.0,1305.0,1044.0,0.0,0.0,1756.0,0.0,0.0,1735.0,520.0,0.0,,,,0.0,,,,,2517.0,,3556.0,1275.0,,3631.0,698.0,,,818.0,,,,,,,,0.0,,0.0,0.0,336.0,412.0,,0.0,,,0.0,,0.0,,,85.0,0.0,,167.0,,0.0,,,,,,,,,,0.0,,2400.0,0.0,0.0,,1518.0,,,,,858.0,0.0,0.0,,715.0,,,0.0,,,,,,,,,,,,,,0.0,920.0,87.0,252.0,0.0,,0.0,,
2025-06-11 21:45:00+00:00,,,,0.0,1462.0,836.0,374.0,982.0,,,,1025.0,0.0,0.0,241.0,,,,,,,,1891.0,,,491.0,0.0,0.0,1297.0,1003.0,0.0,0.0,1664.0,0.0,0.0,1787.0,448.0,0.0,,,,0.0,,,,,2678.0,,3698.0,1197.0,,3718.0,685.0,,,792.0,,,,,,,,0.0,,0.0,0.0,328.0,431.0,,0.0,,,0.0,,0.0,,,107.0,0.0,,135.0,,0.0,,,,,,,,,,0.0,,2336.0,0.0,0.0,,1531.0,,,,,844.0,0.0,0.0,,758.0,,,0.0,,,,,,,,,,,,,,0.0,876.0,85.0,297.0,0.0,,0.0,,
2025-06-11 22:00:00+00:00,10.0,0.0,0.0,0.0,1356.0,742.0,389.0,962.0,0.0,498.0,49.0,671.0,0.0,0.0,241.0,302.0,13.0,196.0,0.0,34.0,0.0,1353.0,2113.0,0.0,1609.0,564.0,0.0,0.0,1245.0,885.0,0.0,0.0,1471.0,0.0,0.0,1648.0,118.0,0.0,0.0,0.0,0.0,0.0,807.0,357.0,0.0,0.0,2600.0,962.0,3482.0,1370.0,2393.0,3567.0,313.0,0.0,321.0,677.0,0.0,0.0,15.0,509.0,0.0,27.0,277.0,0.0,77.0,0.0,0.0,337.0,401.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,96.0,166.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,75.0,0.0,0.0,1522.0,0.0,0.0,0.0,1588.0,0.0,1021.0,412.0,967.0,890.0,0.0,0.0,0.0,761.0,0.0,172.0,0.0,165.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1937.0,1325.0,402.0,0.0,597.0,0.0,676.0,31.0,374.0,0.0,2019.0,0.0,170.0,12.0
2025-06-11 22:15:00+00:00,,,,0.0,1336.0,698.0,370.0,976.0,,,,720.0,0.0,0.0,264.0,,,,,,,,2143.0,,,514.0,0.0,0.0,1167.0,744.0,0.0,0.0,1358.0,0.0,0.0,1533.0,65.0,0.0,,,,0.0,,,,,2591.0,,3202.0,1220.0,,3297.0,300.0,,,677.0,,,,,,,,0.0,,0.0,0.0,335.0,399.0,,0.0,,,0.0,,0.0,,,79.0,0.0,,160.0,,0.0,,,,,,,,,,0.0,,1424.0,0.0,0.0,,1512.0,,,,,868.0,0.0,0.0,,738.0,,,0.0,,,,,,,,,,,,,,0.0,605.0,28.0,483.0,0.0,,0.0,,
2025-06-11 22:30:00+00:00,,,,0.0,1357.0,696.0,369.0,952.0,,,,820.0,0.0,0.0,269.0,,,,,,,,2188.0,,,484.0,0.0,0.0,1127.0,688.0,0.0,0.0,1338.0,0.0,0.0,1526.0,73.0,0.0,,,,0.0,,,,,2609.0,,3192.0,1235.0,,3291.0,300.0,,,678.0,,,,,,,,0.0,,0.0,0.0,328.0,406.0,,0.0,,,0.0,,0.0,,,73.0,0.0,,183.0,,0.0,,,,,,,,,,0.0,,1484.0,0.0,0.0,,1354.0,,,,,853.0,0.0,0.0,,716.0,,,0.0,,,,,,,,,,,,,,0.0,572.0,22.0,483.0,0.0,,0.0,,
2025-06-11 22:45:00+00:00,,,,0.0,1293.0,628.0,369.0,966.0,,,,821.0,0.0,0.0,230.0,,,,,,,,2043.0,,,511.0,0.0,0.0,1043.0,624.0,0.0,0.0,1277.0,0.0,4.0,1389.0,57.0,0.0,,,,0.0,,,,,2479.0,,3148.0,1210.0,,3378.0,295.0,,,568.0,,,,,,,,0.0,,0.0,0.0,369.0,358.0,,15.0,,,0.0,,0.0,,,64.0,0.0,,95.0,,0.0,,,,,,,,,,0.0,,1326.0,33.0,0.0,,1399.0,,,,,881.0,0.0,0.0,,747.0,,,0.0,,,,,,,,,,,,,,0.0,488.0,1.0,620.0,0.0,,0.0,,
2025-06-11 23:00:00+00:00,94.0,0.0,0.0,0.0,1326.0,676.0,346.0,997.0,0.0,544.0,15.0,482.0,0.0,0.0,261.0,561.0,158.0,250.0,0.0,39.0,0.0,1252.0,2189.0,0.0,1880.0,634.0,0.0,0.0,1154.0,801.0,0.0,0.0,1481.0,0.0,231.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,355.0,0.0,0.0,2480.0,1037.0,3252.0,1225.0,2393.0,3282.0,68.0,0.0,498.0,119.0,0.0,0.0,0.0,509.0,0.0,4.0,303.0,0.0,60.0,0.0,0.0,424.0,390.0,103.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,46.0,89.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,60.0,0.0,0.0,1055.0,595.0,0.0,0.0,1376.0,0.0,597.0,423.0,852.0,865.0,0.0,0.0,0.0,770.0,0.0,305.0,0.0,165.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2005.0,1296.0,292.0,0.0,597.0,0.0,572.0,0.0,437.0,0.0,2084.0,0.0,148.0,44.0
2025-06-11 23:15:00+00:00,,,,0.0,1279.0,615.0,397.0,963.0,,,,483.0,0.0,0.0,257.0,,,,,,,,2032.0,,,651.0,0.0,0.0,1078.0,822.0,0.0,0.0,1460.0,0.0,247.0,1248.0,0.0,0.0,,,,0.0,,,,,2377.0,,3198.0,1191.0,,3424.0,63.0,,,120.0,,,,,,,,0.0,,0.0,0.0,408.0,352.0,,51.0,,,0.0,,0.0,,,69.0,0.0,,160.0,,0.0,,,,,,,,,,0.0,,1061.0,587.0,0.0,,1353.0,,,,,835.0,0.0,0.0,,751.0,,,0.0,,,,,,,,,,,,,,0.0,445.0,0.0,568.0,0.0,,0.0,,
2025-06-11 23:30:00+00:00,,,,0.0,1194.0,548.0,378.0,951.0,,,,500.0,0.0,0.0,229.0,,,,,,,,1987.0,,,675.0,0.0,0.0,992.0,715.0,0.0,0.0,1366.0,0.0,250.0,1157.0,0.0,0.0,,,,0.0,,,,,2288.0,,3108.0,1212.0,,3427.0,64.0,,,120.0,,,,,,,,0.0,,0.0,0.0,400.0,335.0,,78.0,,,0.0,,0.0,,,71.0,0.0,,191.0,,0.0,,,,,,,,,,0.0,,1093.0,595.0,0.0,,1549.0,,,,,793.0,0.0,0.0,,689.0,,,0.0,,,,,,,,,,,,,,0.0,325.0,0.0,690.0,0.0,,0.0,,
2025-06-11 23:45:00+00:00,,,,0.0,1181.0,544.0,364.0,967.0,,,,532.0,0.0,0.0,218.0,,,,,,,,1952.0,,,687.0,0.0,0.0,999.0,620.0,0.0,0.0,1324.0,0.0,274.0,1119.0,0.0,0.0,,,,0.0,,,,,2347.0,,3088.0,1200.0,,3442.0,68.0,,,80.0,,,,,,,,0.0,,0.0,0.0,421.0,358.0,,75.0,,,0.0,,0.0,,,76.0,0.0,,131.0,,0.0,,,,,,,,,,0.0,,982.0,533.0,0.0,,1536.0,,,,,779.0,0.0,0.0,,722.0,,,0.0,,,,,,,,,,,,,,0.0,346.0,0.0,690.0,0.0,,0.0,,
2025-06-12 00:00:00+00:00,149.0,0.0,0.0,0.0,1267.0,586.0,376.0,1025.0,0.0,583.0,21.0,773.0,0.0,0.0,186.0,504.0,275.0,283.0,0.0,44.0,2.0,1241.0,1940.0,0.0,2021.0,700.0,0.0,0.0,1070.0,774.0,0.0,0.0,1345.0,0.0,151.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,358.0,0.0,0.0,2291.0,1115.0,3006.0,1251.0,2392.0,3385.0,280.0,0.0,471.0,0.0,0.0,0.0,0.0,509.0,0.0,1.0,340.0,0.0,73.0,0.0,0.0,464.0,371.0,116.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,2.0,96.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,558.0,66.0,0.0,0.0,755.0,226.0,0.0,0.0,1430.0,0.0,140.0,423.0,781.0,775.0,0.0,0.0,0.0,718.0,0.0,455.0,0.0,119.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1993.0,1246.0,197.0,159.0,597.0,0.0,359.0,0.0,664.0,0.0,2038.0,0.0,101.0,70.0
2025-06-12 00:15:00+00:00,,,,0.0,1311.0,578.0,354.0,1024.0,,,,882.0,0.0,0.0,200.0,,,,,,,,1981.0,,,681.0,0.0,0.0,1037.0,647.0,0.0,0.0,1318.0,0.0,131.0,1182.0,0.0,0.0,,,,0.0,,,,,2374.0,,3110.0,1194.0,,3436.0,284.0,,,0.0,,,,,,,,0.0,,0.0,0.0,446.0,362.0,,84.0,,,0.0,,0.0,,,108.0,0.0,,77.0,,0.0,,,,,,,,,,0.0,,824.0,245.0,0.0,,1436.0,,,,,711.0,0.0,0.0,,650.0,,,0.0,,,,,,,,,,,,,,0.0,358.0,0.0,638.0,0.0,,0.0,,
2025-06-12 00:30:00+00:00,,,,0.0,1345.0,586.0,355.0,1006.0,,,,901.0,0.0,0.0,190.0,,,,,,,,1998.0,,,644.0,0.0,0.0,1003.0,611.0,0.0,0.0,1303.0,0.0,147.0,1187.0,0.0,0.0,,,,0.0,,,,,2347.0,,3154.0,1234.0,,3323.0,284.0,,,0.0,,,,,,,,0.0,,0.0,0.0,423.0,378.0,,66.0,,,0.0,,0.0,,,104.0,0.0,,154.0,,0.0,,,,,,,,,,0.0,,858.0,268.0,0.0,,1479.0,,,,,659.0,0.0,0.0,,623.0,,,0.0,,,,,,,,,,,,,,0.0,379.0,0.0,603.0,0.0,,0.0,,
2025-06-12 00:45:00+00:00,,,,0.0,1353.0,575.0,348.0,986.0,,,,885.0,0.0,0.0,206.0,,,,,,,,1973.0,,,668.0,0.0,0.0,1016.0,569.0,0.0,0.0,1302.0,0.0,158.0,1233.0,0.0,0.0,,,,0.0,,,,,2354.0,,3162.0,1211.0,,3415.0,284.0,,,0.0,,,,,,,,0.0,,0.0,0.0,417.0,396.0,,71.0,,,0.0,,0.0,,,118.0,0.0,,164.0,,0.0,,,,,,,,,,0.0,,947.0,290.0,0.0,,1497.0,,,,,658.0,0.0,0.0,,608.0,,,0.0,,,,,,,,,,,,,,0.0,364.0,0.0,597.0,0.0,,0.0,,
